sample_id,relative_path,split,x_start,x_end,y_start,y_end,z_start,z_end,susceptibility_si,susceptibility_log10,tmi_min_nt,tmi_max_nt,peak_absolute_tmi_nt
sample_000535,samples/sample_000535.npz,train,22,26,17,29,5,11,0.0005782728958756575,-3.2378671629575098,-0.10044315026152818,1.3222860344157767,1.3222860344157767
sample_000536,samples/sample_000536.npz,train,26,31,36,49,16,22,0.00017383530723111753,-3.7598620105205924,-0.004077641623716745,0.05933399623721711,0.05933399623721711
sample_000537,samples/sample_000537.npz,train,35,48,14,23,7,12,0.0015695255025067723,-2.8042316232528943,-0.352136186270945,3.9844861625337638,3.9844861625337638
sample_000538,samples/sample_000538.npz,train,26,31,33,38,8,13,0.005450828681011125,-2.263537467589023,-0.22568292625901093,3.3590857262128204,3.3590857262128204
sample_000539,samples/sample_000539.npz,train,27,42,8,23,6,13,0.016292597483355098,-1.7880096718142386,-8.703366071636355,84.45116569993323,84.45116569993323
sample_000540,samples/sample_000540.npz,train,47,56,28,34,5,12,0.00017247147553187863,-3.763282721132469,-0.03869942218370298,0.5167003832755742,0.5167003832755742
sample_000541,samples/sample_000541.npz,train,37,45,10,22,16,21,0.0019403573887642948,-2.7121182712690883,-0.06016629429268032,0.8566981548595465,0.8566981548595465
sample_000542,samples/sample_000542.npz,train,23,34,21,32,9,11,0.010487924100799729,-1.9793104642168213,-0.8069492699929612,9.501480609060069,9.501480609060069
sample_000543,samples/sample_000543.npz,train,9,25,10,19,16,21,0.0004124309803671656,-3.384648719486573,-0.019169001884352808,0.25366175142754466,0.25366175142754466
sample_000544,samples/sample_000544.npz,train,13,23,37,50,9,13,0.023813521324290855,-1.6231763803769703,-3.0567406983472716,37.54562263858284,37.54562263858284
sample_000545,samples/sample_000545.npz,train,33,38,24,33,6,9,0.0013542879111071186,-2.868288998196604,-0.13015434745427662,1.7075476682716646,1.7075476682716646
sample_000546,samples/sample_000546.npz,train,48,54,33,45,2,6,0.019066355352847796,-1.7197323169918892,-13.986489821961204,123.64939037833547,123.64939037833547
sample_000547,samples/sample_000547.npz,train,15,29,33,47,7,10,0.022060339000985456,-1.6563878180460492,-5.4925616244134075,52.57167595596708,52.57167595596708
sample_000548,samples/sample_000548.npz,train,42,47,9,17,9,14,0.00010027514737119752,-3.9988066910770477,-0.004993000106247845,0.07234054198913312,0.07234054198913312
sample_000549,samples/sample_000549.npz,train,13,26,42,54,16,23,0.006153510818207281,-2.2108770315525614,-0.3749306429501362,5.184782632078784,5.184782632078784
sample_000550,samples/sample_000550.npz,train,8,22,32,37,16,18,0.003204491644106317,-2.4942408565259275,-0.037295168080342736,0.499955743642961,0.499955743642961
sample_000551,samples/sample_000551.npz,train,50,56,31,38,15,21,0.012068403164380804,-1.9183501899503774,-0.22205028236417945,3.3124117847774084,3.3124117847774084
sample_000552,samples/sample_000552.npz,train,13,21,28,35,11,17,0.014024465330680013,-1.8531136868177214,-0.692480556755852,10.002611764629703,10.002611764629703
sample_000553,samples/sample_000553.npz,train,26,40,45,49,6,9,0.00010996019073419389,-3.9587645155115805,-0.013507785358311802,0.1381180535271202,0.1381180535271202
sample_000554,samples/sample_000554.npz,train,9,25,43,52,12,20,0.00039760033131114965,-3.400553262387038,-0.04517124419366301,0.5877394025500643,0.5877394025500643
sample_000555,samples/sample_000555.npz,train,12,21,31,35,3,8,0.014671378075186658,-1.833529091177823,-4.74809928128424,54.28066280494418,54.28066280494418
sample_000556,samples/sample_000556.npz,train,16,27,35,50,14,16,0.00015894895017142338,-3.7987423361748984,-0.00561665262335723,0.07216803200036606,0.07216803200036606
sample_000557,samples/sample_000557.npz,train,43,48,36,44,3,7,0.00038788196401361375,-3.4113004140361145,-0.12244009328552803,1.4745976506101448,1.4745976506101448
sample_000558,samples/sample_000558.npz,train,40,48,33,43,6,10,0.001681412253380893,-2.774325791963274,-0.31641480059082766,3.826139629617788,3.826139629617788
sample_000559,samples/sample_000559.npz,train,33,44,14,26,13,15,0.01864994696837814,-1.7293223987814859,-0.6568815737042908,8.497195073324642,8.497195073324642
sample_000560,samples/sample_000560.npz,train,27,40,10,21,10,12,0.0001824257286159279,-3.738913910481654,-0.0129116953116564,0.1498036985513752,0.1498036985513752
sample_000561,samples/sample_000561.npz,train,39,47,43,52,10,12,0.0009136273606173843,-3.0392309029826134,-0.03480486759867787,0.46162898164366695,0.46162898164366695
sample_000562,samples/sample_000562.npz,train,47,51,43,56,10,13,0.0038816250503251487,-2.4109864180561846,-0.1366694570939336,1.8482789083584237,1.8482789083584237
sample_000563,samples/sample_000563.npz,train,36,42,11,26,2,5,0.09953530999454362,-1.0020228266367623,-70.54338656985769,554.4747010273021,554.4747010273021
sample_000564,samples/sample_000564.npz,train,19,30,31,42,13,18,0.08374503044972091,-1.0770409551842426,-5.308866083540197,71.77800521340708,71.77800521340708
sample_000565,samples/sample_000565.npz,train,38,50,12,26,15,19,0.00029521689350630307,-3.5298587940487116,-0.015551598994425804,0.2060966221810263,0.2060966221810263
sample_000566,samples/sample_000566.npz,train,26,40,25,38,14,19,0.025893879970858298,-1.5868028694692446,-2.0171007434024872,26.148111920681732,26.148111920681732
sample_000567,samples/sample_000567.npz,train,37,51,41,46,16,20,0.004689485002075865,-2.328874848764101,-0.09377176489530131,1.2795212826165747,1.2795212826165747
sample_000568,samples/sample_000568.npz,train,15,29,17,27,2,7,0.0525745085562287,-1.2792247782196835,-74.35678552536322,454.6357538273522,454.6357538273522
sample_000569,samples/sample_000569.npz,train,28,35,9,14,4,7,0.0013224097236077842,-2.878633966080832,-0.23075719342938436,2.767843605376392,2.767843605376392
sample_000570,samples/sample_000570.npz,train,28,41,34,41,14,16,0.0013697165384988256,-2.8633693003641936,-0.02896993272590742,0.38053445315560147,0.38053445315560147
sample_000571,samples/sample_000571.npz,train,11,22,39,48,13,20,0.004596573933947587,-2.3375657500480393,-0.29122727546843313,4.097436029813866,4.097436029813866
sample_000572,samples/sample_000572.npz,train,8,18,31,40,10,13,0.011702679511603408,-1.9317146883504148,-0.7418473523875639,9.599812219729898,9.599812219729898
sample_000573,samples/sample_000573.npz,train,35,40,32,48,16,22,0.0019119155615651602,-2.7185312919532647,-0.05367395094272693,0.7653887028447288,0.7653887028447288
sample_000574,samples/sample_000574.npz,train,37,45,17,27,13,16,0.09300903063403863,-1.0314748819393396,-2.8277134750236166,39.20722560080184,39.20722560080184
sample_000575,samples/sample_000575.npz,train,41,46,40,46,3,9,0.015093175660330898,-1.8212193734347153,-4.091883160673645,58.12332951441828,58.12332951441828
sample_000576,samples/sample_000576.npz,train,32,44,37,48,5,11,0.0068768790048323175,-2.1626086167799685,-3.1312801806960806,32.55627200823518,32.55627200823518
sample_000577,samples/sample_000577.npz,train,17,32,19,30,16,21,0.00034139251539707613,-3.4667460044789906,-0.017968998432978705,0.23894279448579306,0.23894279448579306
sample_000578,samples/sample_000578.npz,train,41,56,33,40,14,17,0.06484268428738252,-1.1881390149976734,-2.1595413138413297,27.777965488978204,27.777965488978204
sample_000579,samples/sample_000579.npz,train,34,48,21,31,9,16,0.08960717340775248,-1.047657221959514,-16.676486907251313,206.2901662204305,206.2901662204305
sample_000580,samples/sample_000580.npz,train,9,14,32,44,3,11,0.0011386008443520193,-2.9436284984646726,-0.5006464783478262,6.346079144621083,6.346079144621083
sample_000581,samples/sample_000581.npz,train,29,43,42,50,12,17,0.001487762482998271,-2.827466397121294,-0.10645799163865333,1.3787173990235435,1.3787173990235435
sample_000582,samples/sample_000582.npz,train,25,30,47,52,5,9,0.008717128580612543,-2.0596265479757134,-0.8356599580908589,11.732213362982765,11.732213362982765
sample_000583,samples/sample_000583.npz,train,18,33,34,46,8,15,0.01953789542466518,-1.7091222192600366,-5.5693473313142725,63.34211577034046,63.34211577034046
sample_000584,samples/sample_000584.npz,train,13,17,16,20,10,14,0.0008383447507331955,-3.076577350639852,-0.012287577820637507,0.1833814996374526,0.1833814996374526
sample_000585,samples/sample_000585.npz,train,37,53,14,19,3,11,0.0004582344921768935,-3.338912223749192,-0.2862983460319401,2.6400095788978444,2.6400095788978444
sample_000586,samples/sample_000586.npz,train,9,20,16,25,15,18,0.0014952291422516565,-2.8252922470788318,-0.03960086516067147,0.542465645220159,0.542465645220159
sample_000587,samples/sample_000587.npz,train,41,50,45,55,10,12,0.018016634033707797,-1.7443263430534675,-0.8395767470200239,10.799501165688103,10.799501165688103
sample_000588,samples/sample_000588.npz,train,42,52,31,46,12,15,0.00397072809018806,-2.4011298517863033,-0.25256052185113215,3.2162123196963135,3.2162123196963135
sample_000589,samples/sample_000589.npz,train,26,33,33,49,9,15,0.00032908117495368327,-3.4826969607550793,-0.04318815568805878,0.5580807177804171,0.5580807177804171
sample_000590,samples/sample_000590.npz,train,21,33,18,29,15,19,0.0025709757003078283,-2.5899020280915206,-0.10970316247024597,1.483799365010743,1.483799365010743
sample_000591,samples/sample_000591.npz,train,41,56,25,39,2,9,0.0007856413096845923,-3.1047756890495255,-1.4103260242994213,8.359099407885966,8.359099407885966
sample_000592,samples/sample_000592.npz,train,48,54,45,56,3,8,0.024252508743637994,-1.6152433301683389,-11.516069807893947,124.91768760207935,124.91768760207935
sample_000593,samples/sample_000593.npz,train,16,29,14,27,13,20,0.009478707900292819,-2.023250859921232,-0.9787106780993684,13.020484056747152,13.020484056747152
sample_000594,samples/sample_000594.npz,train,14,25,36,40,16,24,0.002473319747675934,-2.606719734963107,-0.04780779074223096,0.7030196589883202,0.7030196589883202
sample_000595,samples/sample_000595.npz,train,13,25,20,29,8,14,0.003965020258880106,-2.40175458935587,-0.6919237223579474,8.638622825024129,8.638622825024129
sample_000596,samples/sample_000596.npz,train,26,37,18,34,15,17,0.015072164042744172,-1.8218243877418234,-0.47458310734827297,6.142944730254259,6.142944730254259
sample_000597,samples/sample_000597.npz,train,10,14,10,16,12,18,0.0006217043738243836,-3.2064160772657306,-0.011044591567135463,0.16786936237518407,0.16786936237518407
sample_000598,samples/sample_000598.npz,train,37,50,26,40,14,18,0.00648117919459851,-2.1883459708089283,-0.43260991614813493,5.569246075381639,5.569246075381639
sample_000599,samples/sample_000599.npz,train,15,26,43,54,11,18,0.030934920864916282,-1.5095509906177687,-3.3468957823013836,45.340517367488516,45.340517367488516
sample_000600,samples/sample_000600.npz,train,20,35,38,47,8,16,0.009134816236144549,-2.0393001848665753,-2.139632866738365,25.83977595191781,25.83977595191781
sample_000601,samples/sample_000601.npz,train,12,22,14,22,10,18,0.004077282142350618,-2.389629234923528,-0.38677468457401204,5.517906383809886,5.517906383809886
sample_000602,samples/sample_000602.npz,train,36,52,46,50,13,15,0.001256920320407505,-2.900692252548053,-0.02265294502717468,0.2804459207590825,0.2804459207590825
sample_000603,samples/sample_000603.npz,train,23,31,18,29,6,10,0.007832577599192753,-2.106095293767129,-1.5772118174377228,18.761757590032047,18.761757590032047
sample_000604,samples/sample_000604.npz,train,32,44,26,35,8,16,0.01709655654629384,-1.7670913529725452,-3.273909798445198,42.82812102846313,42.82812102846313
sample_000605,samples/sample_000605.npz,train,22,38,41,54,14,19,0.0014070530813215113,-2.8516895184215576,-0.12423083196935063,1.5601862154601787,1.5601862154601787
sample_000606,samples/sample_000606.npz,train,34,42,37,45,4,6,0.002712775765558684,-2.566586102959824,-0.6158371178334708,6.248738144604703,6.248738144604703
sample_000607,samples/sample_000607.npz,train,11,23,41,56,8,12,0.0015357081208831633,-2.813691319158222,-0.323805440588746,3.5540072936233824,3.5540072936233824
sample_000608,samples/sample_000608.npz,train,20,34,41,54,2,7,0.003315911529404806,-2.4793970652158124,-5.2389477716913255,29.482928347589702,29.482928347589702
sample_000609,samples/sample_000609.npz,train,8,17,17,24,10,12,0.00017489194852343752,-3.7572301836164055,-0.005972826620215669,0.07908878386693109,0.07908878386693109
sample_000610,samples/sample_000610.npz,train,38,53,36,41,12,20,0.0003695756064606519,-3.4322967017623984,-0.022603448275195094,0.3055286140655898,0.3055286140655898
sample_000611,samples/sample_000611.npz,train,21,35,37,48,12,17,0.0005242430623041207,-3.280467308164429,-0.04988426882067565,0.6328396562882304,0.6328396562882304
sample_000612,samples/sample_000612.npz,train,31,46,39,52,2,8,0.05399115277837663,-1.26767739970151,-92.86677436447758,529.1200643062402,529.1200643062402
sample_000613,samples/sample_000613.npz,train,27,37,30,37,7,11,0.05429416957356102,-1.265246804996453,-7.028350846545396,87.33732048679153,87.33732048679153
sample_000614,samples/sample_000614.npz,train,9,15,33,48,7,13,0.0001675794928094166,-3.775779128334763,-0.028666369409626663,0.36400557946886447,0.36400557946886447
sample_000615,samples/sample_000615.npz,train,24,33,17,26,3,6,0.00032759558995434777,-3.4846619532833625,-0.16875635218881682,1.4863063491771003,1.4863063491771003
sample_000616,samples/sample_000616.npz,train,22,38,34,42,7,14,0.02417684861929118,-1.6166003087873477,-6.618341459723187,73.46243671184165,73.46243671184165
sample_000617,samples/sample_000617.npz,train,33,47,18,32,6,10,0.001004468971718075,-2.998063474166852,-0.38715692897636966,3.551345251308883,3.551345251308883
sample_000618,samples/sample_000618.npz,train,32,38,32,47,7,14,0.046334579535780164,-1.3340947736403654,-8.339571745096347,108.56516943588473,108.56516943588473
sample_000619,samples/sample_000619.npz,train,11,15,8,20,6,12,0.00027968926458951687,-3.553324202984964,-0.03611714551673004,0.4891284009926786,0.4891284009926786
sample_000620,samples/sample_000620.npz,train,20,36,11,17,13,17,0.0016739975765467589,-2.776245175072228,-0.07482844851728024,0.9464391578998702,0.9464391578998702
sample_000621,samples/sample_000621.npz,train,16,31,30,46,5,12,0.005184010939464168,-2.2853340906745174,-3.726396307517909,32.662115180352814,32.662115180352814
sample_000622,samples/sample_000622.npz,train,19,29,33,45,15,20,0.015077306175036751,-1.8216762458550568,-0.6771769396371929,9.397707753047628,9.397707753047628
sample_000623,samples/sample_000623.npz,train,38,53,23,29,2,6,0.000837412695302238,-3.0770604594253053,-0.8816753122902226,5.493677361547262,5.493677361547262
sample_000624,samples/sample_000624.npz,train,47,55,34,38,13,19,0.0003899878376614372,-3.4089489368680854,-0.007717837028631951,0.11406491273917087,0.11406491273917087
sample_000625,samples/sample_000625.npz,train,36,43,9,14,13,21,0.001058028836247885,-2.97550249557808,-0.026111286749520804,0.3967236702079026,0.3967236702079026
sample_000626,samples/sample_000626.npz,train,45,51,18,23,7,15,0.016679647807675755,-1.7778131237700912,-1.2326500365898556,19.2187642839147,19.2187642839147
sample_000627,samples/sample_000627.npz,train,21,34,12,26,11,18,0.003925694379551328,-2.4060835138141723,-0.6084858412717389,7.732611052800391,7.732611052800391
sample_000628,samples/sample_000628.npz,train,14,19,25,36,2,9,0.013043359278089327,-1.8846105429559752,-8.3081998522807,95.59638554463451,95.59638554463451
sample_000629,samples/sample_000629.npz,train,20,27,8,21,9,11,0.0038253346729719656,-2.4173305630550175,-0.21820224049963427,2.7312685344848058,2.7312685344848058
sample_000630,samples/sample_000630.npz,train,29,33,15,19,3,10,0.00026334496028721844,-3.579474988452862,-0.040441014305862104,0.6667740825500001,0.6667740825500001
sample_000631,samples/sample_000631.npz,train,10,20,8,22,12,15,0.05298098002590137,-1.2758800125185052,-3.197756938159066,41.06366913574533,41.06366913574533
sample_000632,samples/sample_000632.npz,train,30,41,40,47,7,11,0.011559912637305752,-1.9370454480330852,-1.632153399755246,19.644850694015712,19.644850694015712
sample_000633,samples/sample_000633.npz,train,45,53,14,29,8,11,0.0009447045397882679,-3.0247039976317724,-0.11501425363143623,1.3563401111894084,1.3563401111894084
sample_000634,samples/sample_000634.npz,train,37,50,20,25,5,7,0.0002655178053137548,-3.575906350325518,-0.04219532272314236,0.3906266439104575,0.3906266439104575
sample_000635,samples/sample_000635.npz,train,28,39,35,43,8,12,0.00926159689638406,-2.0333141252516245,-1.1208675674127857,13.789192774306366,13.789192774306366
sample_000636,samples/sample_000636.npz,train,12,23,39,44,11,13,0.0003557299095234458,-3.4488796181009844,-0.008515866599658034,0.11154777504429164,0.11154777504429164
sample_000637,samples/sample_000637.npz,train,19,24,19,27,6,14,0.04919075586802566,-1.30811650399504,-6.104755565153844,92.87985647097221,92.87985647097221
sample_000638,samples/sample_000638.npz,train,13,29,45,52,6,8,0.0017208628934861259,-2.7642537298899863,-0.29879576480718756,2.6261348713146466,2.6261348713146466
sample_000639,samples/sample_000639.npz,train,42,49,38,42,15,20,0.05698313823928231,-1.244253636485233,-0.6344918097869878,9.389426232859112,9.389426232859112
sample_000640,samples/sample_000640.npz,train,18,30,13,27,6,10,0.03943316755850027,-1.4041383358376298,-13.310729119978198,131.35842037178637,131.35842037178637
sample_000641,samples/sample_000641.npz,train,51,56,20,27,9,15,0.00021767440109692274,-3.662192641772137,-0.010396973603489984,0.1552075852008968,0.1552075852008968
sample_000642,samples/sample_000642.npz,train,49,56,28,37,7,12,0.07147382026212398,-1.1458530043208381,-9.045105174885894,121.90571170242791,121.90571170242791
sample_000643,samples/sample_000643.npz,train,16,24,30,41,6,14,0.00319425572013172,-2.4956303188185247,-0.806359545840621,10.769363112613082,10.769363112613082
sample_000644,samples/sample_000644.npz,train,18,32,12,17,3,10,0.011975922806030012,-1.9216910120156427,-6.84597988518169,65.00166353044864,65.00166353044864
sample_000645,samples/sample_000645.npz,train,27,40,29,43,10,15,0.000267287178470196,-3.5730218734664145,-0.0424320989689583,0.5067536269297572,0.5067536269297572
sample_000646,samples/sample_000646.npz,train,24,38,25,31,5,12,0.00010199291354069171,-3.9914300019350177,-0.03370620628146456,0.3704696481915395,0.3704696481915395
sample_000647,samples/sample_000647.npz,train,20,29,29,40,2,5,0.0009975855337775866,-3.00104985729026,-0.9104331518607114,6.254408865276197,6.254408865276197
sample_000648,samples/sample_000648.npz,train,34,41,25,37,9,17,0.019111933603001924,-1.7186953720432334,-2.247277069220696,31.899650308400062,31.899650308400062
sample_000649,samples/sample_000649.npz,train,22,32,47,55,7,9,0.005166356569951185,-2.2868156231301473,-0.4893094391199604,5.648381131141392,5.648381131141392
sample_000650,samples/sample_000650.npz,train,36,52,13,25,7,12,0.0013990067335380018,-2.8541801952069856,-0.4680955363553804,4.623578599310207,4.623578599310207
sample_000651,samples/sample_000651.npz,train,20,25,38,50,11,13,0.00751654670254448,-2.12398163979243,-0.1838867695612991,2.503869182664621,2.503869182664621
sample_000652,samples/sample_000652.npz,train,19,23,34,50,6,8,0.020089090744184673,-1.6970397194846814,-1.7323367417061153,19.29224016503231,19.29224016503231
sample_000653,samples/sample_000653.npz,train,24,36,17,30,2,4,0.00010781184618655949,-3.9673335169712036,-0.10819307234390296,0.5169106911397432,0.5169106911397432
sample_000654,samples/sample_000654.npz,train,45,49,35,42,11,18,0.06986869353062383,-1.1557173775091552,-1.8651586720884057,28.541086263713368,28.541086263713368
sample_000655,samples/sample_000655.npz,train,28,37,28,39,6,14,0.00028432560650397637,-3.5461840257735324,-0.08018481624339777,1.040468480291646,1.040468480291646
sample_000656,samples/sample_000656.npz,train,20,36,25,29,16,23,0.00010618327963809833,-3.9739438649175196,-0.0027491059558335954,0.037693569438738785,0.037693569438738785
sample_000657,samples/sample_000657.npz,train,26,42,32,46,4,7,0.00010365150587280449,-3.984424383994638,-0.07147482141439496,0.44824424976769345,0.44824424976769345
sample_000658,samples/sample_000658.npz,train,8,13,46,53,16,24,0.07728971339241592,-1.1118783031604047,-1.1882966805537143,18.142516644969337,18.142516644969337
sample_000659,samples/sample_000659.npz,train,9,19,45,56,15,17,0.06992801293264578,-1.1553488124525688,-1.4632926610492278,19.924354255127973,19.924354255127973
sample_000660,samples/sample_000660.npz,train,36,44,10,26,4,8,0.004105073516174211,-2.3866790608629573,-1.9110278240970122,17.945530096166124,17.945530096166124
sample_000661,samples/sample_000661.npz,train,13,29,29,40,11,15,0.009177965951690025,-2.037253557778924,-1.0419993143534498,12.152402782306856,12.152402782306856
sample_000662,samples/sample_000662.npz,train,44,55,10,16,2,7,0.00014881262044464435,-3.827360235745471,-0.1284495255380742,1.0705636650122967,1.0705636650122967
sample_000663,samples/sample_000663.npz,train,24,34,25,32,16,19,0.0019289721671253784,-2.714674038686374,-0.031236287174844564,0.44081882285849794,0.44081882285849794
sample_000664,samples/sample_000664.npz,train,17,25,33,42,4,12,0.0328364008786046,-1.483644450950322,-12.925404494089097,166.70028983224148,166.70028983224148
sample_000665,samples/sample_000665.npz,train,33,39,8,20,9,17,0.007453312592534984,-2.127650664041968,-0.753965239761978,10.867582071608096,10.867582071608096
sample_000666,samples/sample_000666.npz,train,21,28,43,50,4,11,0.020922979382829207,-1.6793764728931202,-5.9396232895557395,81.26766138516355,81.26766138516355
sample_000667,samples/sample_000667.npz,train,49,55,16,20,11,17,0.014491768658193403,-1.8388786075157766,-0.31521617159537185,4.753878830122434,4.753878830122434
sample_000668,samples/sample_000668.npz,train,15,25,21,36,12,17,0.008427671514149037,-2.074292400255756,-0.7538554344105948,9.865879584463757,9.865879584463757
sample_000669,samples/sample_000669.npz,train,26,34,12,24,3,9,0.0003655228233919463,-3.4370855003375373,-0.24150493912489918,2.441685273240296,2.441685273240296
sample_000670,samples/sample_000670.npz,train,25,31,26,37,13,20,0.0003473373897895141,-3.4592484637228127,-0.01461513098859865,0.21452513537310403,0.21452513537310403
sample_000671,samples/sample_000671.npz,train,42,47,45,50,8,13,0.0873344374886156,-1.058814472649746,-3.615944239186283,53.820051352454286,53.820051352454286
sample_000672,samples/sample_000672.npz,train,32,41,42,51,12,15,0.02956544156450583,-1.5292156303602509,-1.1102763453623439,15.072021939672103,15.072021939672103
sample_000673,samples/sample_000673.npz,train,23,36,21,28,7,10,0.01894516223247853,-1.7225016713935517,-2.6511626410489106,28.924115126291838,28.924115126291838
sample_000674,samples/sample_000674.npz,train,11,19,12,18,11,18,0.049290210124619385,-1.3072393304399563,-2.251512506089716,33.25848149176162,33.25848149176162
sample_000675,samples/sample_000675.npz,train,38,46,43,51,3,10,0.012371265077207526,-1.907585887439756,-6.445445233758921,76.1722058900168,76.1722058900168
sample_000676,samples/sample_000676.npz,train,23,30,43,47,14,21,0.0011115939275412254,-2.9540538343690637,-0.017574129886635696,0.26507453280191834,0.26507453280191834
sample_000677,samples/sample_000677.npz,train,34,48,12,24,16,18,0.00013727023210990702,-3.862423631969838,-0.0036378807092613237,0.04728012966762275,0.04728012966762275
sample_000678,samples/sample_000678.npz,train,42,52,20,26,14,21,0.014164370247511621,-1.8488027295876304,-0.47221431809177045,6.8739874076403416,6.8739874076403416
sample_000679,samples/sample_000679.npz,train,17,30,41,52,14,16,0.0020257155584846656,-2.69342153629705,-0.06472271128062543,0.8322971673732907,0.8322971673732907
sample_000680,samples/sample_000680.npz,train,41,51,28,36,9,15,0.00025083617854310017,-3.6006098242668303,-0.026472239932152534,0.35843888270222773,0.35843888270222773
sample_000681,samples/sample_000681.npz,train,40,55,8,16,2,8,0.001083991369385092,-2.9649741755867014,-1.4419301100318316,9.610562175052992,9.610562175052992
sample_000682,samples/sample_000682.npz,train,46,56,39,50,8,14,0.0007139452884175941,-3.1463350681240283,-0.12423158757778054,1.5879393122777314,1.5879393122777314
sample_000683,samples/sample_000683.npz,train,16,23,22,35,7,13,0.00588686681818136,-2.230115789359089,-1.0584978130628209,13.635380094427514,13.635380094427514
sample_000684,samples/sample_000684.npz,train,44,49,38,48,9,13,0.00013182666582850042,-3.8799967319968434,-0.0070774363525350145,0.098635159200982,0.098635159200982
sample_000685,samples/sample_000685.npz,train,40,53,14,19,15,23,0.008846351987372143,-2.0532357844857247,-0.29022963425282255,4.152716904780988,4.152716904780988
sample_000686,samples/sample_000686.npz,train,27,40,30,38,13,15,0.0030312235727259864,-2.5183820303693087,-0.0873985319518838,1.1249603163224338,1.1249603163224338
sample_000687,samples/sample_000687.npz,train,9,22,12,24,2,8,0.001987557868027049,-2.701680217942453,-2.965006496296352,19.253494839311326,19.253494839311326
sample_000688,samples/sample_000688.npz,train,49,56,30,35,6,11,0.008520481830415932,-2.069535845330242,-0.8654102735438236,12.071282698975514,12.071282698975514
sample_000689,samples/sample_000689.npz,train,11,16,47,55,15,18,0.0016273192395240262,-2.7885272409392607,-0.01781828828547146,0.25946774366653036,0.25946774366653036
sample_000690,samples/sample_000690.npz,train,45,55,10,21,6,14,0.014228097651737433,-1.846853162781648,-4.417035014398066,55.720339166144385,55.720339166144385
sample_000691,samples/sample_000691.npz,train,38,54,18,23,7,11,0.0011836746267856206,-2.926767661811925,-0.17149830580395004,1.783219792471237,1.783219792471237
sample_000692,samples/sample_000692.npz,train,21,36,43,51,6,9,0.000815314837674917,-3.0886746540065166,-0.19411513463247107,1.8084425039100591,1.8084425039100591
sample_000693,samples/sample_000693.npz,train,10,23,24,37,13,19,0.0803904065223357,-1.0947957751694917,-7.66532324181653,100.53046275101698,100.53046275101698
sample_000694,samples/sample_000694.npz,train,39,47,15,29,15,17,0.03760926245053399,-1.4247051833764313,-0.7802843409935702,10.607669717840551,10.607669717840551
sample_000695,samples/sample_000695.npz,train,23,34,30,39,15,22,0.008018116301581307,-2.095927648663112,-0.36926081750019357,5.267753826276399,5.267753826276399
sample_000696,samples/sample_000696.npz,train,43,48,44,55,11,17,0.001841498526454604,-2.73482862432625,-0.086310333699228,1.2454325042495915,1.2454325042495915
sample_000697,samples/sample_000697.npz,train,12,24,25,40,2,4,0.00427632118170573,-2.368929683677452,-4.4358255807332885,20.449501599079948,20.449501599079948
sample_000698,samples/sample_000698.npz,train,19,34,44,56,4,7,0.0014902098775655187,-2.8267525622926257,-0.9084825739512487,6.241681414028117,6.241681414028117
sample_000699,samples/sample_000699.npz,train,18,34,42,51,4,12,0.06432833961528416,-1.1915976580699565,-46.15875014674587,424.0661135277518,424.0661135277518
sample_000700,samples/sample_000700.npz,train,13,27,40,48,16,18,0.00012889684758307635,-3.889757704012122,-0.00235821205544658,0.031254001635284946,0.031254001635284946
sample_000701,samples/sample_000701.npz,train,21,29,44,52,11,14,0.0008188054600055793,-3.0868192700124775,-0.030322834799536003,0.4177401619326054,0.4177401619326054
sample_000702,samples/sample_000702.npz,train,37,52,38,49,3,11,0.019413248992442355,-1.7119017752036472,-21.124723711058785,171.15507630094686,171.15507630094686
sample_000703,samples/sample_000703.npz,train,40,53,39,44,5,13,0.0010164834117358584,-2.992899704335696,-0.27199063671722057,3.267066634447943,3.267066634447943
sample_000704,samples/sample_000704.npz,train,47,52,35,40,6,14,0.0012284345785484544,-2.9106479673336354,-0.09983027769910638,1.5992381503848767,1.5992381503848767
sample_000705,samples/sample_000705.npz,train,9,24,14,20,3,5,0.0005113275915599599,-3.291300771836478,-0.24887024502810307,1.5827072225596923,1.5827072225596923
sample_000706,samples/sample_000706.npz,train,47,53,41,51,7,9,0.058978594677927286,-1.229305579883453,-4.122943563894878,51.78987699071911,51.78987699071911
sample_000707,samples/sample_000707.npz,train,24,34,41,53,12,16,0.00887459503403865,-2.0518514555680873,-0.576854071368551,7.653518191086486,7.653518191086486
sample_000708,samples/sample_000708.npz,train,46,50,15,24,10,17,0.015677636889276623,-1.8047193984940622,-0.6444588853418226,9.697173503725656,9.697173503725656
sample_000709,samples/sample_000709.npz,train,42,54,29,34,16,19,0.06373646080410342,-1.1956120559536365,-0.8885902599762663,12.333611488271742,12.333611488271742
sample_000710,samples/sample_000710.npz,train,21,37,13,25,15,18,0.0799049403700667,-1.0974263682563623,-3.9110598146594917,49.033564866222804,49.033564866222804
sample_000711,samples/sample_000711.npz,train,26,41,30,39,6,8,0.0006508937172837395,-3.1864899204417885,-0.13089542676069613,1.1523779953787225,1.1523779953787225
sample_000712,samples/sample_000712.npz,train,32,39,43,51,5,13,0.0018415342348282611,-2.734820203032907,-0.42296341352320976,6.023927218592661,6.023927218592661
sample_000713,samples/sample_000713.npz,train,29,37,31,43,2,6,0.005436635740540474,-2.2646697641424436,-5.076976756263555,39.528167992105686,39.528167992105686
